AppID	Name	Positive	Negative	Rating
389400 	The chronicles of Emerland. Solitaire. 	86 	21 	72.95%
262190 	Zombeer 	123 	32 	72.94%
310370 	The Way of Life Free Edition 	5,341 	1,814 	72.94%
385590 	Lethal RPG: War 	133 	35 	72.94%
403400 	ARCADE GAME SERIES: DIG DUG 	133 	35 	72.94%
561600 	MXGP3 - The Official Motocross Videogame 	243 	69 	72.94%
315080 	Foresight 	36 	7 	72.93%
379320 	Clandestinity of Elsie 	72 	17 	72.93%
457340 	Dimensional 	36 	7 	72.93%
493280 	WALLSLIDE 	65 	15 	72.93%
503210 	Sentry Knight Tactics 	72 	17 	72.93%
507120 	The Superfluous 	36 	7 	72.93%
527740 	YANKAI'S TRIANGLE 	36 	7 	72.93%
542520 	Lost in the Rift - Reborn 	36 	7 	72.93%
544580 	BULLET SOUL 	36 	7 	72.93%
577390 	MAKE IT as an Artist 	65 	15 	72.93%
711210 	StepX 	36 	7 	72.93%
737870 	Conduct DELUXE! 	36 	7 	72.93%
428370 	Windlands 	528 	161 	72.91%
17120 	Children of the Nile: Alexandria 	47 	10 	72.90%
218660 	iBomber Attack 	106 	27 	72.90%
61510 	Age of Wonders 2: The Wizard's Throne 	89 	22 	72.89%
33180 	Zombie Shooter 2 	261 	75 	72.88%
392580 	WARSHIFT 	426 	128 	72.88%
417750 	Left Alone 	207 	58 	72.88%
245150 	The Novelist 	657 	204 	72.87%
547910 	The Survey 	178 	49 	72.87%
38120 	Farm Frenzy 	16 	2 	72.86%
312410 	Defense Zone 	32 	6 	72.86%
348360 	Doodle God 	410 	123 	72.86%
351240 	Venusian Vengeance 	32 	6 	72.86%
385030 	C. Kane 	16 	2 	72.86%
394390 	Daydreamer 	16 	2 	72.86%
397860 	Carnivore Land 	16 	2 	72.86%
432760 	Small Town Terrors: Galdor's Bluff Collector's Edition 	16 	2 	72.86%
436070 	Nadia Was Here 	16 	2 	72.86%
437390 	HoPiKo 	99 	25 	72.86%
441060 	Silver Creek Falls - Chapter 3 	16 	2 	72.86%
444710 	Battle Crust 	16 	2 	72.86%
486350 	Square Arena 	16 	2 	72.86%
488590 	Armed Against the Undead 	32 	6 	72.86%
505660 	The Crystal Nebula 	16 	2 	72.86%
529790 	Gone with the Demon 	16 	2 	72.86%
538950 	Plenty: Skyhearth 	32 	6 	72.86%
556740 	Legrand Legacy 	99 	25 	72.86%
568030 	Last Mage Standing 	16 	2 	72.86%
576810 	2 Ninjas 1 Cup 	82 	20 	72.86%
589850 	Leashed Soul 	16 	2 	72.86%
596890 	Life of a Mobster 	16 	2 	72.86%
600250 	Art of Guile 	16 	2 	72.86%
614130 	Command: Chains of War 	16 	2 	72.86%
615670 	SOLITUNE 	32 	6 	72.86%
618710 	Elminage ORIGINAL 	16 	2 	72.86%
630160 	Super Rocket Shootout 	16 	2 	72.86%
653190 	spaceBOUND 	16 	2 	72.86%
654020 	Ben The Exorcist 	16 	2 	72.86%
659750 	Reversed Dreamland 	16 	2 	72.86%
667770 	Nano Shift VR 	16 	2 	72.86%
672630 	Academia : School Simulator 	229 	65 	72.86%
707300 	Hatsune Miku VR / 初音ミク VR 	194 	54 	72.86%
724980 	Winter Warland 	16 	2 	72.86%
771570 	Zombie City 	16 	2 	72.86%
777430 	Virtual Boxing League 	16 	2 	72.86%
786510 	Oracle of Forgotten Testament 	16 	2 	72.86%
794950 	The Frosty Leaves 寒叶下的薄冰 	16 	2 	72.86%
803850 	Pixelpunk XL 	16 	2 	72.86%
201570 	Really Big Sky 	1,428 	464 	72.85%
581130 	Metal Waltz 	611 	189 	72.85%
342190 	Skyworld 	75 	18 	72.84%
365260 	Crash Dive 	54 	12 	72.84%
366280 	TWINKLE STAR SPRITES 	75 	18 	72.84%
457440 	Watch This! 	434 	131 	72.84%
618310 	AFTERGRINDER 	54 	12 	72.84%
29900 	Dark Sector 	301 	88 	72.83%
33620 	Crash Time III 	200 	56 	72.83%
387870 	Mold on Pizza 🍕 	92 	23 	72.83%
438430 	Valentino Rossi The Game 	200 	56 	72.83%
531660 	Exoplanet: First Contact 	132 	35 	72.83%
573080 	Peregrin 	61 	14 	72.83%
487220 	Freebie 	918 	292 	72.82%
685340 	Delivery From The Pain 	171 	47 	72.82%
32330 	LEGOⓇ Indiana Jones™: The Original Adventures 	222 	63 	72.81%
740290 	Irony Of Nightmare 	112 	29 	72.81%
483970 	Directionless 	43 	9 	72.80%
791080 	Lost in Space 	43 	9 	72.80%
249990 	FORCED 	1,762 	580 	72.79%
408340 	Gravity Lab - Gravitational Testing Facility & Observations 	28 	5 	72.79%
444520 	Leave Me Alone: A Trip To Hell 	85 	21 	72.79%
495980 	Selma and the Wisp 	85 	21 	72.79%
651380 	BANG! BANG! Totally Accurate Redneck Simulator 	28 	5 	72.79%
780010 	BLED NAVALNY 	28 	5 	72.79%
466860 	City of God I - Prison Empire 	928 	296 	72.78%
547900 	Front Office Football Eight 	95 	24 	72.77%
251230 	Livelock 	259 	75 	72.76%
298840 	Millennium 4 - Beyond Sunset 	20 	3 	72.76%
361670 	STAR WARS™: X-Wing Alliance™ 	167 	46 	72.76%
425900 	Adventure Lamp 	20 	3 	72.76%
433280 	Warlords Battlecry III 	199 	56 	72.76%
435260 	Planet Stronghold: Colonial Defense 	20 	3 	72.76%
444190 	Princess Edge - Dragonstone 	20 	3 	72.76%
457770 	Audio Arena 	20 	3 	72.76%
468780 	The Concourse 	20 	3 	72.76%
502120 	Anicon - Animal Complex - Cat's Path 	20 	3 	72.76%
522130 	LandTraveller 	20 	3 	72.76%
549920 	VRchaeology: Prologue 	20 	3 	72.76%
554180 	Pale Spectrum - Part Two of the Book of Gray Magic 	20 	3 	72.76%
611850 	Tragedy of Prince Rupert 	20 	3 	72.76%
661120 	Mercury: Cascade into Madness 	20 	3 	72.76%
662920 	WESTSLINGERS 	20 	3 	72.76%
677720 	Tangrams Deluxe 	20 	3 	72.76%
761310 	Franky the Bumwalker 	20 	3 	72.76%
779060 	Cyborg Invasion Shooter 2: Battle Of Earth 	20 	3 	72.76%
816990 	Dead Dust 	20 	3 	72.76%
333490 	Replay - VHS is not dead 	24 	4 	72.75%
337450 	Dream Tale 	24 	4 	72.75%
339460 	A Pixel Story 	24 	4 	72.75%
340130 	Crazy Chicken - Invasion 	24 	4 	72.75%
422980 	Super Robot Jump Jump 	24 	4 	72.75%
538000 	Hop Step Sing! Kisekiteki Shining! (HQ Edition) 	24 	4 	72.75%
573270 	Alcatraz: VR Escape Room 	24 	4 	72.75%
591010 	Space Ripper 	24 	4 	72.75%
638360 	Half-Rats: Parasomnia 	24 	4 	72.75%
705620 	Hellmut: The Badass from Hell 	24 	4 	72.75%
731940 	Bars and Balance 	24 	4 	72.75%
12310 	Culpa Innata 	50 	11 	72.74%
290320 	Project Temporality 	71 	17 	72.74%
334690 	Squirreltopia 	221 	63 	72.74%
427510 	Way of the Samurai 3 	170 	47 	72.74%
463220 	Dungeon of Zolthan 	296 	87 	72.74%
502820 	Batman™: Arkham VR 	516 	159 	72.73%
724970 	神舞幻想 Faith of Danschant 	486 	149 	72.73%
277110 	Return to Mysterious Island 	131 	35 	72.72%
315340 	A.R.E.S. Extinction Agenda EX 	108 	28 	72.72%
368430 	Through the Woods 	339 	101 	72.72%
454220 	The Temporal Invasion 	64 	15 	72.72%
640970 	In Game Adventure: Legend of Monsters 	64 	15 	72.72%
652190 	Emily Wants to Play Too 	57 	13 	72.72%
645630 	Car Mechanic Simulator 2018 	6,544 	2,265 	72.71%
240360 	Dragon's Lair 2: Time Warp 	39 	8 	72.70%
294370 	Crowntakers 	283 	83 	72.70%
325420 	Homebrew - Patent Unknown 	482 	148 	72.70%
354860 	The Adventures of Tree 	283 	83 	72.70%
554220 	Oafmatch 	39 	8 	72.70%
611060 	ECHOPLEX 	39 	8 	72.70%
733460 	First Feudal 	39 	8 	72.70%
333420 	Cossacks 3 	3,795 	1,294 	72.69%
453710 	TableTop Soccer 	81 	20 	72.69%
397500 	Labyronia RPG 2 	381 	115 	72.68%
404550 	Dead Acres 	91 	23 	72.68%
500580 	Kitty Cat: Jigsaw Puzzles 	111 	29 	72.68%
338760 	Death Ray Manta 	137 	37 	72.67%
341950 	Lux Delux 	150 	41 	72.67%
470210 	Rocketbirds 2 Evolution 	182 	51 	72.67%
512080 	Fancy Skiing VR 	127 	34 	72.64%
3450 	Typer Shark! Deluxe 	67 	16 	72.63%
15400 	Harvest: Massive Encounter 	84 	21 	72.63%
105000 	A New Beginning - Final Cut 	902 	290 	72.63%
236110 	Dungeon Defenders II 	9,969 	3,503 	72.63%
388320 	1979 Revolution: Black Friday 	528 	164 	72.63%
406220 	Gnomes Vs. Fairies 	46 	10 	72.63%
424250 	Balrum 	235 	68 	72.63%
459680 	Auro: A Monster-Bumping Adventure 	46 	10 	72.63%
521800 	Command Ops 2 	84 	21 	72.63%
526160 	The Wild Eight 	2,381 	802 	72.62%
235360 	Prime World: Defenders 	638 	201 	72.61%
422810 	River City Ransom: Underground 	1,080 	351 	72.61%
583930 	Faerie Solitaire Remastered 	60 	14 	72.61%
382310 	Eco 	1,155 	377 	72.60%
501350 	Dimension Hunter VR 	53 	12 	72.60%
643620 	Night Trap - 25th Anniversary Edition 	53 	12 	72.60%
284000 	Putt-Putt and Pep's Balloon-o-Rama 	35 	7 	72.59%
297410 	Trace Vector 	35 	7 	72.59%
350210 	Mighty Switch Force! Academy 	35 	7 	72.59%
410440 	Vertigo Void 	35 	7 	72.59%
465150 	Mars Odyssey 	35 	7 	72.59%
668430 	V-Racer Hoverbike 	35 	7 	72.59%
779670 	Crazy Pirate 	35 	7 	72.59%
15310 	The Settlers: Heritage of Kings 	120 	32 	72.58%
573060 	LOGistICAL 	97 	25 	72.58%
262120 	Toy Soldiers: Complete 	469 	145 	72.57%
279440 	Joe Dever's Lone Wolf HD Remastered 	351 	106 	72.57%
508390 	Scrap Garden - The Day Before 	562 	176 	72.57%
509600 	BattleTime 	87 	22 	72.57%
529770 	Ley Lines 	87 	22 	72.57%
580150 	Xbird 	433 	133 	72.57%
677160 	We Were Here Too 	660 	209 	72.57%
707010 	Will To Live Online 	493 	153 	72.57%
567580 	Duke of Alpha Centauri 	187 	53 	72.56%
11190 	Sherlock Holmes versus Jack the Ripper 	274 	81 	72.55%
288020 	Rex Rocket 	158 	44 	72.52%
291630 	Mirror Mysteries 	158 	44 	72.52%
344810 	Total Extreme Wrestling 2010 	80 	20 	72.52%
356430 	Chris Sawyer's Locomotion 	177 	50 	72.52%
415300 	Monster Monpiece 	158 	44 	72.52%
446000 	Stellar Monarch 	80 	20 	72.52%
541670 	Disney Infinity 3.0: Gold Edition 	113 	30 	72.52%
783810 	牧剑：化神书(Tale Of Swords: Mystery Scroll) 	80 	20 	72.52%
302730 	Namariel Legends: Iron Lord Premium Edition 	63 	15 	72.51%
344850 	Big Pharma 	919 	298 	72.51%
355350 	Reign of Bullets 	63 	15 	72.51%
362290 	The Living Dungeon 	42 	9 	72.51%
384990 	Gon' E-Choo! 	63 	15 	72.51%
401840 	ChargeShot 	63 	15 	72.51%
436530 	Bullshot 	202 	58 	72.51%
446550 	Infinite Minigolf 	42 	9 	72.51%
457580 	The Visitor 	142 	39 	72.51%
470740 	Demolish & Build 2017 	227 	66 	72.51%
626510 	LoveKami -Useless Goddess- 	63 	15 	72.51%
639470 	Original Journey 	63 	15 	72.51%
712390 	Team Four Star RPG 	42 	9 	72.51%
788970 	Captain Nemo 	42 	9 	72.51%
267920 	Gun Metal 	515 	161 	72.50%
289950 	Construction-Simulator 2015 	2,277 	771 	72.50%
395570 	We Are The Dwarves 	476 	148 	72.50%
214570 	Ether Vapor Remaster 	183 	52 	72.49%
414920 	Corgi Warlock 	183 	52 	72.49%
528430 	Wells 	56 	13 	72.49%
270760 	Realms of Arkania 3 - Shadows over Riva Classic 	31 	6 	72.48%
384310 	Dead In Bermuda 	239 	70 	72.48%
388340 	Super Hipster Lumberjack 	276 	82 	72.48%
555290 	Little Briar Rose 	31 	6 	72.48%
562330 	Dwarflings 	31 	6 	72.48%
671800 	Run!ZombieFood! 	186 	53 	72.48%
713460 	Train Frontier Classic 	31 	6 	72.48%
13530 	Prince of Persia: The Two Thrones 	291 	87 	72.47%
46770 	Making History II: The War of the World 	189 	54 	72.47%
214420 	Gear Up 	6,288 	2,204 	72.47%
243280 	Poof 	148 	41 	72.47%
329110 	Gems of War 	2,534 	863 	72.47%
397100 	MachineCraft 	615 	195 	72.47%
574820 	Cat or Bread? 	73 	18 	72.47%
603100 	ATOMINE 	73 	18 	72.47%
608560 	Last Tale 	151 	42 	72.46%
277870 	Diehard Dungeon 	312 	94 	72.45%
317820 	Guild of Dungeoneering 	1,116 	367 	72.45%
334210 	Fortified 	135 	37 	72.45%
469600 	Legion TD 2 	1,125 	370 	72.45%
543870 	NARUTO SHIPPUDEN: Ultimate Ninja STORM 2 	173 	49 	72.44%
543390 	Aeon 	66 	16 	72.43%
787110 	Usotsuki Game / 谎言游戏 	138 	38 	72.43%
37390 	Gemini Lost 	11 	1 	72.42%
38070 	Coconut Queen 	11 	1 	72.42%
44680 	Race Injection 	11 	1 	72.42%
260130 	Agarest Zero 	238 	70 	72.42%
301910 	Saints Row: Gat out of Hell 	4,743 	1,654 	72.42%
348840 	UFHO2 	11 	1 	72.42%
377200 	Daemon Detective Gaiden 	11 	1 	72.42%
378350 	Chromadrome 2 	11 	1 	72.42%
378790 	神楽道中記(KaguraDouchuuki) 	11 	1 	72.42%
382270 	Space Xonix 	11 	1 	72.42%
384360 	Fingered 	548 	173 	72.42%
392720 	Daily Espada 	11 	1 	72.42%
445430 	Seinarukana -The Spirit of Eternity Sword 2- 	11 	1 	72.42%
495820 	Lil Tanks 	11 	1 	72.42%
511700 	Ship It 	11 	1 	72.42%
516500 	Zissi's Island 	11 	1 	72.42%
553780 	ARK BOX Unlimited 	11 	1 	72.42%
560790 	Red Spider2: Exiled 	11 	1 	72.42%
563410 	Necroball 	11 	1 	72.42%
568180 	SkyKeepers 	11 	1 	72.42%
578610 	Super Pixel Smash 	11 	1 	72.42%
588880 	Crush 	11 	1 	72.42%
602550 	Space Conquest 	11 	1 	72.42%
614550 	Golden Panic 	11 	1 	72.42%
620310 	Bonny's Adventure 	11 	1 	72.42%
625320 	No Clue VR 	11 	1 	72.42%
637120 	Space God 	11 	1 	72.42%
651680 	Shalnor Legends: Sacred Lands 	11 	1 	72.42%
655280 	Ping 	11 	1 	72.42%
656190 	THE HOUCHI PLAY -THE 放置プレイ- 	11 	1 	72.42%
666050 	Rescue Team 7 	11 	1 	72.42%
674190 	Conquest of the New World 	11 	1 	72.42%
713440 	CYCOM: Cybernet Combat 	11 	1 	72.42%
718250 	Nova Flow 	11 	1 	72.42%
718680 	Left&Right 	11 	1 	72.42%
728650 	Crystals of Niberium 	11 	1 	72.42%
730870 	Burger Shop 2 	11 	1 	72.42%
736340 	VR Mini Bowling 	11 	1 	72.42%
745790 	Chambara 	11 	1 	72.42%
765590 	Co-op SNEK Online 	11 	1 	72.42%
765940 	SOK 	11 	1 	72.42%
769910 	Flipped On 	11 	1 	72.42%
772200 	Mortal Manor 	11 	1 	72.42%
773090 	Lucid Dream 	11 	1 	72.42%
773930 	Coaster 	11 	1 	72.42%
787970 	miraclr - Divine Dating Sim 	11 	1 	72.42%
788190 	Super Asteroids 	11 	1 	72.42%
788320 	Balls and Magnets 	11 	1 	72.42%
809380 	MagicCat 	11 	1 	72.42%
845730 	Russian Prison Sport: OCHKO 	11 	1 	72.42%
447970 	Envoy 	76 	19 	72.41%
576980 	Western 1849 Reloaded 	76 	19 	72.41%
610130 	UltraGoodness 	76 	19 	72.41%
264730 	Deadly 30 	1,075 	354 	72.40%
349480 	Modular Combat 	1,081 	356 	72.40%
39190 	Dungeon Siege 	985 	323 	72.39%
327060 	Feist 	332 	101 	72.39%
349500 	Cubicle Quest 	440 	137 	72.39%
366690 	Cue Club 2 	59 	14 	72.39%
486850 	Card of spirits 	59 	14 	72.39%
580040 	Formata 	259 	77 	72.39%
294690 	Putt-Putt Joins the Circus 	27 	5 	72.38%
393980 	Pretty Girls Mahjong Solitaire 	422 	131 	72.38%
405540 	Ninja Senki DX 	38 	8 	72.38%
451640 	C14 Dating 	27 	5 	72.38%
466740 	ARAYA 	268 	80 	72.38%
510910 	Temple of the Apsara 	38 	8 	72.38%
512460 	Drunk On Nectar - The Nature Simulator 	27 	5 	72.38%
625990 	Welcome to Moreytown 	27 	5 	72.38%
626690 	Sword Art Online: Fatal Bullet 	3,766 	1,307 	72.38%
714240 	SWARMRIDER OMEGA 	27 	5 	72.38%
727730 	Shiver 	27 	5 	72.38%
750850 	The Dream Collector 	38 	8 	72.38%
805850 	Wrecked 	359 	110 	72.38%
39110 	Season of Mystery : The Cherry Blossom Murders 	147 	41 	72.37%
306200 	The Happy Hereafter 	197 	57 	72.36%
356200 	Keen Dreams 	197 	57 	72.36%
363600 	Holy Potatoes! A Weapon Shop?! 	943 	309 	72.36%
423610 	Where's My Mommy? 	115 	31 	72.36%
521350 	Use Your Words 	115 	31 	72.36%
63620 	Cosmic Osmo 	45 	10 	72.35%
299160 	Empress Of The Deep 2: Song Of The Blue Whale 	45 	10 	72.35%
379430 	Kingdom Come: Deliverance 	18,676 	6,750 	72.35%
416320 	Rescue Team 5 	45 	10 	72.35%
646310 	ProjectM : Daydream 	45 	10 	72.35%
673750 	Super Bunny Man 	45 	10 	72.35%
6510 	Lost Planet: Extreme Condition 	513 	162 	72.34%
491470 	PRINCIPIA: Master of Science 	118 	32 	72.34%
582890 	Estranged: Act II 	255 	76 	72.33%
43100 	World of Zoo 	105 	28 	72.32%
330100 	BossConstructor 	137 	38 	72.32%
350780 	MANOS 	105 	28 	72.32%
427730 	Who's Your Daddy 	9,313 	3,323 	72.32%
1500 	Darwinia 	435 	136 	72.31%
250460 	Bridge Constructor 	787 	256 	72.31%
412170 	City of Chains 	187 	54 	72.31%
45740 	Dead Rising 2 	2,392 	821 	72.30%
278930 	Gigantic Army 	224 	66 	72.30%
351470 	Sometimes: Success Requires Sacrifice 	414 	129 	72.30%
397210 	Kanji Training Game 	62 	15 	72.30%
460910 	A-Gents 	82 	21 	72.30%
15560 	AaaaaAAaaaAAAaaAAAAaAAAAA!!! for the Awesome 	728 	236 	72.29%
444930 	Zaccaria Pinball 	233 	69 	72.29%
351330 	DROD RPG: Tendry's Tale 	23 	4 	72.28%
496510 	M.EXE 	23 	4 	72.28%
496590 	Crystal Cosmos 	23 	4 	72.28%
497420 	Pixelscape: Oceans 	23 	4 	72.28%
502150 	Interstellar Logistics Inc 	23 	4 	72.28%
615250 	M.A.X.: Mechanized Assault & Exploration 	23 	4 	72.28%
677030 	Draw Souls 	23 	4 	72.28%
683670 	BLOKDODGE 	23 	4 	72.28%
734570 	Bitcoin Tycoon - Mining Simulation Game 	23 	4 	72.28%
751250 	Big Tower Tiny Square 	23 	4 	72.28%
761320 	Black Jewel 	23 	4 	72.28%
804870 	Armed to the Gears 	23 	4 	72.28%
277590 	Assassin's Creed Freedom Cry 	782 	255 	72.27%
285010 	Pixel Puzzles: UndeadZ 	490 	155 	72.27%
630100 	SoulWorker 	3,243 	1,127 	72.27%
416210 	Block'hood 	642 	207 	72.26%
462680 	BalanCity 	174 	50 	72.26%
63650 	Uru: Complete Chronicles 	55 	13 	72.25%
303940 	CAPSULE 	98 	26 	72.25%
308060 	Black The Fall 	386 	120 	72.25%
546150 	Primordian 	55 	13 	72.25%
567060 	Putrefaction 2: Void Walker 	98 	26 	72.25%
373620 	Explosionade 	34 	7 	72.24%
437550 	Melon Simulator 	34 	7 	72.24%
545180 	Muffled Warfare 	34 	7 	72.24%
582830 	SYNCH 	34 	7 	72.24%
643610 	Mortal Blitz 	34 	7 	72.24%
678970 	Modern Tales: Age of Invention 	34 	7 	72.24%
612720 	SAELIG 	183 	53 	72.23%
363580 	PING 1.5+ 	15 	2 	72.22%
425150 	Assassins vs Pirates 	65 	16 	72.22%
443700 	The Inner Sea 	15 	2 	72.22%
467940 	Memoir En Code: Reissue 	15 	2 	72.22%
486660 	Super Mixtape 	15 	2 	72.22%
487040 	88 Heroes 	15 	2 	72.22%
511370 	Wrath Of The Fire God 	15 	2 	72.22%
517220 	Balls! Virtual Reality Cricket 	15 	2 	72.22%
522300 	Polywings 	15 	2 	72.22%
522990 	Spell Casting: Meowgically Enhanced Edition 	15 	2 	72.22%
539980 	Space Cat 	15 	2 	72.22%
545060 	BULLET SOUL INFINITE BURST 	15 	2 	72.22%
548130 	Scribble Ships 	15 	2 	72.22%
549160 	Army Men 	15 	2 	72.22%
582210 	VRemin (A Virtual Theremin) 	15 	2 	72.22%
604980 	Travel Riddles: Trip To India 	15 	2 	72.22%
618590 	Zombie Buster VR 	15 	2 	72.22%
625770 	SMASHING THE BATTLE VR 	15 	2 	72.22%
628080 	Romance of the Three Kingdoms 12 with Power Up Kit 	15 	2 	72.22%
681340 	ARRAYNIUM 	15 	2 	72.22%
681410 	Adventures of the Worm 	15 	2 	72.22%
688400 	Geostorm 	15 	2 	72.22%
694870 	All Contact Lost 	15 	2 	72.22%
708850 	Reverie 	15 	2 	72.22%
726000 	No King No Kingdom 	15 	2 	72.22%
776540 	aMAZE Untouchable 	15 	2 	72.22%
798610 	Mermaid Adventures: The Frozen Time 	15 	2 	72.22%
820610 	Ages of Mages : The last keeper 	15 	2 	72.22%
102200 	Runespell: Overture 	250 	75 	72.21%
324470 	SinaRun 	136 	38 	72.21%
328920 	F-117A Nighthawk Stealth Fighter 2.0 	48 	11 	72.21%
334490 	The Fool 	19 	3 	72.21%
350640 	Sherlock Holmes: The Devil's Daughter 	1,679 	571 	72.21%
358400 	Shadow Warrior (Classic) 	19 	3 	72.21%
390330 	Mekazoo 	48 	11 	72.21%
391210 	Arclight Cascade 	19 	3 	72.21%
424040 	Fragmental 	19 	3 	72.21%
491700 	Gotta Go 	19 	3 	72.21%
500420 	SoulHunt 	48 	11 	72.21%
529700 	Total Extreme Wrestling 2013 	19 	3 	72.21%
566880 	Henry The Hamster Handler VR 	19 	3 	72.21%
575420 	Chocolate 	19 	3 	72.21%
604010 	Chimpology 	19 	3 	72.21%
672790 	Elemental Combat 	19 	3 	72.21%
677330 	Theseus 	19 	3 	72.21%
677380 	Disco Destruction 	19 	3 	72.21%
821560 	Behind The Screen 螢幕判官 	48 	11 	72.21%
555630 	A Magical High School Girl 	88 	23 	72.20%
569770 	StarShip Constructor 	139 	39 	72.20%
570860 	AudioBeats 	41 	9 	72.20%
235720 	Cubetractor 	322 	99 	72.19%
254200 	FortressCraft Evolved 	1,592 	541 	72.19%
38180 	Cradle of Persia 	6 	0 	72.17%
338980 	MOAI: Build Your Dream 	91 	24 	72.17%
340400 	Lucid Awakening 2 	6 	0 	72.17%
365730 	Gilbert Goodmate and the Mushroom of Phungoria 	6 	0 	72.17%
401200 	Invisible Apartment 2 	6 	0 	72.17%
412530 	Atlantic Quest 2 - New Adventure - 	6 	0 	72.17%
428930 	Into the Belly of the Beast 	6 	0 	72.17%
429270 	Didgery 	6 	0 	72.17%
437340 	Toys of War 	6 	0 	72.17%
449770 	Legend of Moros 	6 	0 	72.17%
465060 	EXZEAL 	6 	0 	72.17%
465890 	Dark Parables: The Final Cinderella Collector's Edition 	6 	0 	72.17%
466020 	Off the Record: The Linden Shades Collector's Edition 	6 	0 	72.17%
466060 	Shiver: Vanishing Hitchhiker Collector's Edition 	6 	0 	72.17%
466290 	BitShift: BattleGrid 	6 	0 	72.17%
470060 	1917 - The Alien Invasion DX 	78 	20 	72.17%
476000 	Slightly Magic - 8bit Legacy Edition 	6 	0 	72.17%
501450 	Puzzle Blocks 	6 	0 	72.17%
503060 	The Agency of Anomalies: Mystic Hospital Collector's Edition 	6 	0 	72.17%
503070 	Off the Record: The Italian Affair Collector's Edition 	6 	0 	72.17%
512160 	Volleying 	6 	0 	72.17%
513060 	Wills and Wonders 	6 	0 	72.17%
514050 	Uprising 2: Lead and Destroy 	6 	0 	72.17%
515000 	PANIC at Multiverse High! 	6 	0 	72.17%
515890 	Marty Thinks 4th Dimensionally 	6 	0 	72.17%
519870 	Flying Pengy 	6 	0 	72.17%
519890 	Star Boss 	6 	0 	72.17%
520230 	TwinForce 	6 	0 	72.17%
521690 	Romance of the Three Kingdoms II 	6 	0 	72.17%
522890 	Ant-gravity: Tiny's Adventure 	6 	0 	72.17%
523550 	Defense of Castle Chilly 	6 	0 	72.17%
528420 	Evil Orbs 	6 	0 	72.17%
529040 	Fine China 	6 	0 	72.17%
529140 	Ulama: Arena of the Gods 	6 	0 	72.17%
533960 	Scary Humans 	6 	0 	72.17%
552400 	Sweep'n'Sweep 	6 	0 	72.17%
558440 	The Night Christmas Ended 	6 	0 	72.17%
559250 	Ghostlight Manor 	6 	0 	72.17%
562680 	The Wizards Who Fell In A Hole 	6 	0 	72.17%
565910 	Trainscape 	6 	0 	72.17%
566940 	Claws & Feathers 2 	6 	0 	72.17%
567240 	Drawn™: Trail of Shadows Collector's Edition 	6 	0 	72.17%
568490 	Frog Hop 	6 	0 	72.17%
570810 	Rage Quest: The Worst Game 	6 	0 	72.17%
572130 	Flock VR 	6 	0 	72.17%
572640 	Fake Happy End 	6 	0 	72.17%
572730 	Nancy Drew: The Silent Spy 	6 	0 	72.17%
574220 	Ze VR 	6 	0 	72.17%
578670 	Conquest: Frontier Wars 	6 	0 	72.17%
585240 	Return to Zork 	6 	0 	72.17%
589260 	Nice Slice 	6 	0 	72.17%
604920 	Darkblood Chronicles 	6 	0 	72.17%
605190 	Getaway Island 	6 	0 	72.17%
606670 	Crowd Smashers 	6 	0 	72.17%
608440 	Volatile Triangle 	6 	0 	72.17%
610730 	The Chosen Warriors 	6 	0 	72.17%
612840 	Boxplosion 	6 	0 	72.17%
635980 	Break The Food Chain 	6 	0 	72.17%
638720 	Final Battle 	6 	0 	72.17%
640690 	Super Tony Land 	6 	0 	72.17%
644110 	Lone Pirate VR 	6 	0 	72.17%
652510 	ESCAPE Room: Reality 	6 	0 	72.17%
660030 	Fantasy Mosaics 18: Explore New Colors 	6 	0 	72.17%
661050 	Quadrablaze 	6 	0 	72.17%
661360 	Glitchbuster 	6 	0 	72.17%
664060 	Willful 	6 	0 	72.17%
664210 	Boxed In 	6 	0 	72.17%
664630 	Tupã 	6 	0 	72.17%
665350 	Mayhem Above 	6 	0 	72.17%
667660 	Photon Rush 	6 	0 	72.17%
668510 	Kartofank VR 	6 	0 	72.17%
672100 	An Occasional Dream 	6 	0 	72.17%
675140 	Laika 2.0 	6 	0 	72.17%
677080 	Dungeon Manager ZV: Resurrection 	6 	0 	72.17%
681000 	NEVRDEAD 	6 	0 	72.17%
681090 	Funtoon's World 	6 	0 	72.17%
684260 	Phantom Warfare 	6 	0 	72.17%
688110 	BlockGame 	6 	0 	72.17%
692950 	The Dew 	6 	0 	72.17%
700140 	FROG X BIRD 	6 	0 	72.17%
702030 	Starbear: Taxi 	6 	0 	72.17%
702300 	Number World Adventure 	6 	0 	72.17%
712210 	RUNRUNRUN 	6 	0 	72.17%
712440 	Shroom 	6 	0 	72.17%
713370 	Nona 	6 	0 	72.17%
713500 	Moto VR 	6 	0 	72.17%
714980 	Meanwhile: An Interactive Comic Book 	6 	0 	72.17%
715430 	Going Astray 	6 	0 	72.17%
718080 	Artifact Quest 2 	6 	0 	72.17%
718530 	The Survival Test VR: Defend To Death 	6 	0 	72.17%
719090 	Linench 	6 	0 	72.17%
719550 	Puzzler 	6 	0 	72.17%
727150 	One Watcher 	6 	0 	72.17%
727200 	Santa's Workshop 	6 	0 	72.17%
733670 	Award. Room of fear 	6 	0 	72.17%
737730 	TrES-2b 	6 	0 	72.17%
738210 	Galactic Orbital Death Sport 	6 	0 	72.17%
